,KQ[0],KQ[1],KQ[2],KQ[3],KQ[4],KQ[5],KQ[6],KQ[7],KQ[8],KQ[9],KQ[10],KQ[11],KQ[12],KQ[13],KQ[14],KQ[15],KQ[16],KQ[17],KQ[18],KQ[19],KQ[20],KQ[21],KQ[22],KQ[23],KQ[24],KQ[25],KQ[26]
02-11-2017,61,73,82,42,59,44,67,27,97,98,97,93,0,41,58,27,12,87,28,49,88,68,58,50,53,17,5
03-11-2017,34,98,69,49,23,42,84,10,78,11,8,68,50,33,89,6,95,3,47,45,8,78,52,31,95,55,63
04-11-2017,27,16,28,95,95,43,2,98,71,84,11,62,81,58,94,81,13,13,21,36,45,74,97,49,84,89,50
05-11-2017,60,10,40,2,59,44,64,94,85,53,43,25,55,45,19,25,32,62,66,23,28,16,1,88,79,52,7
06-11-2017,55,98,65,91,27,72,65,81,9,11,47,30,69,75,47,68,35,22,9,20,64,17,47,7,85,3,41
07-11-2017,38,22,25,35,60,58,80,1,91,55,46,92,64,66,4,95,27,38,47,62,98,16,33,18,13,51,38
08-11-2017,83,9,41,92,75,88,73,86,82,21,80,24,98,44,20,20,63,75,58,71,47,98,29,26,37,32,48
09-11-2017,27,47,62,98,32,63,65,98,57,94,54,52,4,14,64,52,54,42,25,75,5,64,0,21,69,79,77
10-11-2017,23,65,11,60,79,28,10,93,90,63,16,60,69,47,60,80,29,11,15,51,14,63,30,85,74,82,0
11-11-2017,93,93,15,20,98,66,87,80,71,80,77,72,59,10,55,74,72,30,74,84,94,31,39,66,8,18,78
12-11-2017,65,2,97,86,86,30,40,20,27,33,23,84,65,66,85,66,4,99,75,65,50,56,57,38,46,36,14
13-11-2017,41,87,86,34,13,61,11,36,72,33,24,78,72,87,6,66,35,1,80,54,73,75,0,22,25,47,19
14-11-2017,97,25,37,48,4,55,84,32,53,69,10,22,5,5,76,73,61,46,29,41,26,61,57,94,15,13,78
15-11-2017,98,24,49,47,93,90,76,77,46,76,1,79,79,62,16,59,70,15,56,75,92,54,36,10,7,21,15
16-11-2017,50,51,86,81,46,97,57,26,17,99,49,43,12,68,73,87,59,71,45,16,58,80,16,50,31,59,95
17-11-2017,8,68,86,5,78,53,47,50,64,26,6,20,16,49,14,37,29,30,23,23,9,89,23,92,58,3,2
18-11-2017,22,20,0,56,28,25,46,72,30,6,33,44,55,22,38,67,94,61,12,24,55,55,88,42,62,39,41
19-11-2017,61,95,97,89,67,41,9,23,21,14,26,13,32,27,2,15,39,5,37,69,0,91,3,20,57,43,8
20-11-2017,37,79,63,21,86,38,30,85,52,60,21,47,42,13,57,67,30,53,10,49,0,52,97,2,72,12,19
21-11-2017,53,82,78,82,13,51,70,28,66,48,8,62,98,42,70,69,13,62,97,70,45,32,56,91,68,98,55
22-11-2017,24,77,33,30,28,61,63,19,88,38,64,22,90,19,82,19,3,54,7,33,74,27,37,2,55,84,67
23-11-2017,62,43,48,95,57,93,87,28,90,33,67,51,52,62,71,30,94,72,42,19,4,89,37,87,55,26,16
24-11-2017,68,19,31,91,75,35,40,84,36,61,3,90,46,91,50,23,61,76,86,84,59,96,34,54,41,78,43
25-11-2017,80,14,96,48,98,89,25,26,9,35,76,81,86,56,5,52,18,47,62,40,73,89,59,46,88,1,25
26-11-2017,9,79,75,43,40,28,20,51,19,80,95,41,20,64,29,54,52,86,25,57,55,93,27,70,44,8,42
27-11-2017,11,82,91,73,13,43,78,56,52,56,20,55,56,19,17,56,57,59,63,95,22,95,1,80,28,17,30
28-11-2017,5,82,59,40,86,35,9,12,68,76,46,4,91,74,99,97,75,27,84,83,80,7,52,40,74,94,99
29-11-2017,75,47,39,77,30,85,11,58,56,38,93,30,22,37,3,33,70,71,33,34,61,17,7,45,34,81,40
30-11-2017,50,82,81,87,5,5,45,28,80,0,81,1,44,19,83,51,14,0,18,68,41,59,15,31,45,97,51
01-12-2017,16,14,2,73,39,86,98,79,48,6,5,1,51,64,12,97,60,73,18,77,53,79,68,83,43,86,29
02-12-2017,70,64,87,75,77,73,61,64,97,68,25,72,35,92,24,91,3,59,50,81,9,39,3,66,76,29,85
03-12-2017,9,65,70,64,84,28,92,70,23,9,61,97,34,19,20,40,56,46,91,97,90,11,70,48,91,36,89
04-12-2017,33,19,36,90,8,22,70,14,87,15,69,30,36,67,50,19,60,18,59,63,6,13,55,49,48,97,88
05-12-2017,77,96,27,33,21,4,17,83,87,68,98,63,77,26,56,13,2,49,21,85,71,61,65,94,10,91,55
06-12-2017,64,48,30,25,13,75,36,57,35,51,75,53,41,80,17,25,84,21,99,36,9,80,69,8,85,87,92
07-12-2017,53,9,79,99,35,67,15,40,84,31,27,74,89,27,61,57,35,33,24,73,92,42,13,65,98,1,66
08-12-2017,81,57,4,53,15,9,71,37,55,37,33,4,83,16,83,1,20,26,12,31,6,23,12,98,83,35,84
09-12-2017,92,54,41,76,21,16,52,37,0,11,22,51,68,67,54,77,95,72,26,39,48,86,24,19,21,28,85
10-12-2017,78,6,81,71,13,25,99,32,4,90,23,9,19,23,99,44,2,20,53,94,45,97,13,80,59,21,26
11-12-2017,60,21,11,1,35,51,88,55,80,93,46,62,75,19,3,52,74,88,1,9,71,38,66,19,87,42,16
12-12-2017,49,99,42,68,89,81,67,76,5,24,10,2,69,55,43,15,95,79,48,63,45,24,73,68,69,21,8
13-12-2017,72,74,25,9,3,26,55,88,7,56,26,50,86,13,63,60,97,54,57,18,76,19,51,27,86,14,66
14-12-2017,87,78,96,54,82,96,95,63,35,13,62,96,58,41,88,49,4,76,54,56,7,24,1,93,68,56,80
15-12-2017,68,64,58,1,53,26,3,26,45,84,36,32,97,94,14,35,69,26,66,12,89,47,64,94,23,2,68
16-12-2017,31,67,67,49,53,28,49,82,53,10,64,1,51,53,15,77,29,18,22,17,67,71,38,32,30,45,21
17-12-2017,48,96,94,50,48,45,37,34,62,15,1,48,54,76,69,95,80,42,90,7,62,40,97,94,36,31,11
18-12-2017,75,63,17,6,30,83,87,62,55,44,51,33,51,93,89,29,54,18,91,41,71,1,68,97,51,36,87
19-12-2017,18,4,46,71,92,12,25,65,59,11,14,48,49,1,32,60,46,89,60,85,23,75,20,87,53,12,15
20-12-2017,68,85,5,71,2,41,82,62,80,67,47,97,34,42,60,53,76,79,31,88,42,47,67,22,29,21,44
21-12-2017,58,55,58,70,51,32,95,49,9,5,32,98,52,93,72,87,55,24,46,59,83,16,56,80,45,96,87
22-12-2017,21,27,66,90,45,36,26,98,72,1,32,49,57,74,82,28,36,15,42,67,24,5,16,45,41,93,2
23-12-2017,69,67,18,23,28,33,14,12,14,23,84,41,57,22,35,87,26,59,36,61,11,96,15,72,43,59,91
24-12-2017,86,87,70,14,52,1,48,90,84,44,31,99,90,76,57,90,52,55,11,40,92,39,12,45,80,70,86
25-12-2017,63,56,40,3,75,81,73,33,5,13,62,14,22,92,27,75,75,44,63,88,58,77,49,76,19,14,17
26-12-2017,4,63,47,66,18,13,6,12,9,81,62,58,10,16,52,62,89,91,58,28,37,9,41,15,63,23,89
27-12-2017,16,74,81,1,80,98,2,1,20,65,11,97,28,36,30,8,49,14,80,7,52,32,14,8,52,25,98
28-12-2017,5,27,47,78,67,52,3,47,6,35,72,81,93,59,80,74,58,97,46,29,80,18,78,47,3,80,78
29-12-2017,73,56,89,3,47,5,78,41,24,37,73,27,11,81,68,52,23,48,15,77,48,65,24,23,28,32,7
30-12-2017,73,30,58,31,58,60,29,71,24,12,33,68,0,39,46,43,81,95,89,11,21,20,33,31,56,51,96
31-12-2017,59,61,1,44,88,21,40,51,48,78,72,8,26,85,81,29,97,47,64,88,42,22,24,11,36,21,99
01-01-2018,62,44,25,37,14,50,12,7,90,81,94,16,42,43,27,71,3,59,67,43,15,77,2,29,32,58,36
02-01-2018,31,88,34,61,91,35,46,41,31,59,98,17,88,86,91,87,1,51,63,35,83,6,76,21,71,91,40
03-01-2018,17,88,78,89,50,57,29,4,74,89,74,22,5,8,28,18,96,60,99,62,60,56,56,81,72,64,23
04-01-2018,74,20,13,91,1,78,36,54,14,14,95,97,81,33,71,65,20,52,24,50,79,33,49,37,53,41,28
05-01-2018,5,22,73,67,70,10,37,62,68,51,10,66,8,14,91,96,93,71,57,42,6,23,16,63,83,99,47
06-01-2018,89,13,63,26,26,26,69,77,13,66,10,96,83,75,53,10,71,78,41,93,79,37,70,48,96,76,32
07-01-2018,57,91,84,21,77,80,70,82,68,63,80,93,0,22,49,92,53,50,46,63,89,4,20,42,29,8,78
08-01-2018,8,55,54,50,32,9,42,93,73,79,10,60,53,81,90,7,37,48,32,8,17,93,13,85,63,53,36
09-01-2018,62,66,84,50,80,20,17,96,23,27,67,88,30,95,89,45,99,64,87,61,39,73,62,59,64,70,1
10-01-2018,44,0,84,33,14,80,20,97,37,82,76,48,13,74,50,56,20,84,59,33,88,33,10,72,4,48,45
11-01-2018,49,8,72,85,55,20,52,90,85,38,20,73,3,74,76,39,85,11,14,77,6,47,16,26,7,93,86
12-01-2018,77,2,11,59,46,86,1,93,90,4,36,30,48,49,18,92,80,17,5,60,23,56,84,34,83,24,62
13-01-2018,64,56,52,61,84,94,73,63,56,63,59,7,38,62,34,13,11,19,17,72,12,51,40,16,68,50,37
14-01-2018,21,3,37,66,73,49,38,33,44,68,85,14,48,9,4,30,49,28,47,79,10,43,85,37,32,76,11
15-01-2018,98,84,21,97,94,82,95,26,21,28,12,5,23,75,71,61,28,41,53,42,49,1,94,45,15,80,46
16-01-2018,66,37,6,85,87,38,53,67,82,95,77,96,29,77,34,0,16,24,82,11,38,7,82,60,20,7,2
17-01-2018,9,42,97,79,22,9,80,83,93,60,34,6,69,77,70,94,89,76,5,3,63,5,36,8,55,71,28
18-01-2018,1,15,52,87,39,94,23,55,83,98,53,91,86,62,76,62,83,91,91,4,47,37,17,8,4,14,39
19-01-2018,21,40,57,49,94,79,33,91,71,51,72,8,44,31,29,37,97,62,79,99,18,75,85,34,56,61,31
20-01-2018,63,63,91,62,70,38,85,51,5,85,3,28,77,51,55,95,0,86,36,37,32,44,95,18,28,76,53
21-01-2018,39,85,43,62,90,49,25,15,54,62,8,1,76,11,2,85,54,36,70,22,96,43,94,52,80,48,71
22-01-2018,60,16,56,7,4,71,14,14,84,80,22,8,78,50,67,50,85,52,14,66,28,54,36,26,18,50,65
23-01-2018,1,99,48,56,45,21,21,29,17,11,73,73,55,88,57,72,78,4,92,55,62,82,21,98,0,30,29
24-01-2018,57,42,49,56,17,51,10,26,77,3,70,40,9,27,55,12,22,59,10,62,43,12,39,35,60,11,46
25-01-2018,68,26,89,22,97,33,44,93,19,1,21,46,67,2,75,32,54,62,36,92,75,91,32,93,0,41,9
26-01-2018,45,44,17,35,81,14,77,30,47,91,72,63,93,96,26,32,12,28,20,43,11,90,80,1,64,46,95
27-01-2018,83,21,72,17,20,93,19,82,64,34,11,2,16,12,33,86,80,82,53,79,61,50,29,35,15,5,91
28-01-2018,51,8,45,25,85,29,96,49,18,27,98,94,42,34,88,10,22,21,86,90,72,87,76,50,94,95,43
29-01-2018,47,72,35,72,41,37,17,33,4,57,26,88,53,72,50,24,15,39,45,2,45,70,26,32,94,50,33
30-01-2018,29,40,65,91,85,38,24,24,81,56,99,2,57,75,70,49,46,62,91,35,3,83,96,31,57,47,20
31-01-2018,48,73,47,22,27,82,60,21,23,47,54,53,89,51,43,70,9,46,74,88,50,15,84,75,86,3,10
01-02-2018,51,11,73,55,84,50,66,36,83,91,88,44,71,42,77,88,74,33,89,40,80,4,17,70,42,44,3
02-02-2018,73,68,5,62,87,86,29,41,98,16,75,25,74,0,73,80,72,97,22,30,60,2,4,48,23,69,70
03-02-2018,1,85,8,79,14,27,15,15,34,10,75,6,57,79,98,77,4,23,84,76,83,67,64,63,40,49,3
04-02-2018,43,38,90,30,9,35,71,99,83,79,67,75,65,74,88,25,28,19,33,35,93,89,3,53,3,38,32
05-02-2018,29,4,7,56,4,53,31,91,0,50,85,69,86,55,12,94,97,78,32,67,64,71,84,73,41,24,77
06-02-2018,95,48,26,33,58,86,2,71,13,80,85,37,93,17,60,4,51,99,66,58,36,73,88,18,54,11,98
07-02-2018,25,77,17,81,6,52,84,60,1,1,93,15,4,55,73,88,88,96,50,79,72,43,32,92,64,12,80
08-02-2018,75,61,26,53,60,29,70,79,25,55,62,48,44,27,77,52,21,11,41,15,76,83,13,98,15,38,85
09-02-2018,25,80,54,66,1,50,39,97,95,12,53,77,94,2,20,68,35,54,77,42,81,68,93,56,94,68,50
10-02-2018,81,83,89,99,40,22,62,38,80,16,4,30,2,54,6,64,50,47,42,73,5,66,30,88,15,32,5
11-02-2018,68,37,8,76,53,21,80,37,8,59,98,22,37,79,12,5,36,74,2,62,67,25,27,66,10,81,63
12-02-2018,99,19,77,50,2,88,79,60,93,39,0,77,33,66,85,13,80,35,58,66,19,39,91,25,2,29,95
13-02-2018,89,66,23,92,89,51,49,66,57,25,63,52,2,31,24,95,76,23,22,87,35,53,56,20,78,49,80
14-02-2018,71,6,26,20,28,64,87,77,41,73,82,93,96,0,38,55,2,5,94,52,95,84,15,50,60,15,12
19-02-2018,8,45,29,35,82,19,55,91,29,44,54,71,38,51,75,61,79,52,92,98,4,98,9,99,5,82,42
20-02-2018,28,34,12,0,58,33,15,3,42,76,11,46,14,91,23,92,83,74,30,1,13,84,9,85,14,90,83
21-02-2018,59,61,42,97,54,77,94,57,10,23,75,43,61,97,97,27,30,51,38,41,48,37,17,6,5,85,77
22-02-2018,65,34,13,88,10,20,24,67,24,13,91,34,17,91,23,18,59,4,86,61,71,95,55,9,90,47,65
23-02-2018,44,15,84,77,82,19,64,84,48,48,59,60,52,47,95,80,98,92,14,56,86,16,55,51,92,21,2
24-02-2018,54,18,35,28,8,94,20,77,83,77,6,98,20,88,50,57,12,6,83,25,93,14,19,82,45,76,72
25-02-2018,10,8,87,3,23,54,27,57,49,8,22,70,31,38,90,30,93,16,41,99,55,52,58,21,29,85,35
26-02-2018,39,94,81,89,50,83,17,44,47,40,2,39,31,28,41,29,41,32,42,18,24,2,93,20,4,54,60
27-02-2018,66,52,84,71,52,25,62,46,98,84,3,23,7,76,96,68,33,19,39,27,82,95,46,53,79,32,11
28-02-2018,57,0,92,29,86,79,99,72,15,25,15,37,11,13,91,87,92,33,78,60,87,86,85,82,56,87,61
01-03-2018,28,0,94,12,15,15,60,82,68,43,99,29,57,4,26,44,73,54,35,83,24,9,59,24,99,91,12
02-03-2018,80,30,19,85,51,46,85,21,89,26,26,76,37,4,69,49,9,65,99,51,88,81,80,39,68,35,79
03-03-2018,86,72,19,58,49,64,82,9,74,19,22,38,56,56,82,85,29,71,39,52,19,59,56,84,52,22,31
04-03-2018,73,19,2,27,29,6,84,53,79,85,19,66,58,39,27,29,58,52,9,87,13,59,16,31,15,26,89
05-03-2018,65,60,26,52,60,96,58,66,1,72,19,79,79,26,47,89,27,50,75,11,96,98,48,70,56,96,57
06-03-2018,60,7,18,98,95,88,95,85,91,85,93,79,83,75,55,66,97,24,79,63,48,15,95,17,65,58,94
07-03-2018,83,14,50,50,49,58,50,40,86,18,13,10,41,24,81,60,68,42,14,7,5,2,72,94,6,35,82
08-03-2018,98,37,34,52,57,5,23,14,0,85,6,34,70,14,29,58,15,19,83,14,29,18,75,58,41,75,24
09-03-2018,23,24,7,54,87,11,17,21,31,7,73,75,51,59,87,63,38,44,31,37,17,34,32,9,53,6,65
10-03-2018,30,39,66,37,77,36,9,90,31,64,51,22,9,72,45,69,28,30,94,35,85,13,74,48,91,27,6
11-03-2018,29,16,47,49,22,0,36,96,30,88,43,10,86,58,73,42,49,23,97,99,95,70,4,32,95,99,73
12-03-2018,77,81,67,67,89,76,18,87,14,75,50,34,91,47,61,30,17,36,39,88,83,26,52,41,90,56,44
13-03-2018,7,98,69,46,46,80,60,75,63,51,4,8,98,27,9,41,92,26,59,44,92,95,62,57,73,25,28
14-03-2018,54,35,92,11,71,59,62,80,49,40,40,77,90,93,27,39,43,7,91,25,51,88,23,29,75,6,54
15-03-2018,16,6,98,5,80,14,43,8,20,86,42,81,52,97,31,7,47,37,39,56,6,65,6,27,12,86,71
16-03-2018,49,25,35,83,52,68,42,98,66,45,71,83,6,26,38,48,85,70,2,54,87,17,33,13,67,78,22
17-03-2018,36,0,9,6,18,67,87,38,42,70,27,24,14,20,15,63,75,2,81,25,15,11,7,0,66,62,36
18-03-2018,38,73,53,31,6,73,81,99,33,33,36,92,30,44,75,12,23,54,4,45,5,59,89,5,12,99,60
19-03-2018,94,18,13,24,15,43,79,19,96,25,27,84,42,78,10,18,81,93,86,33,92,37,40,85,83,62,47
20-03-2018,65,67,98,57,38,13,27,33,83,33,43,27,44,6,48,12,25,46,46,57,40,32,88,37,36,33,77
21-03-2018,85,40,46,79,48,72,45,99,65,68,81,3,24,39,48,50,63,87,35,40,85,5,3,30,90,66,96
22-03-2018,39,85,98,34,0,0,88,23,95,80,34,74,78,73,30,20,6,47,71,94,78,41,25,16,81,71,82
23-03-2018,13,43,96,27,52,34,91,32,60,93,48,59,46,4,67,17,77,87,5,17,92,42,6,34,76,99,26
24-03-2018,45,63,15,89,37,19,28,65,13,82,86,49,49,97,44,67,67,13,11,17,51,15,89,67,85,97,9
25-03-2018,94,31,55,59,22,29,18,77,15,78,27,81,71,27,57,56,98,43,24,34,72,77,9,93,21,2,87
26-03-2018,23,11,55,85,37,9,64,36,49,46,79,28,79,70,26,11,97,27,50,96,69,81,3,62,55,4,69
27-03-2018,67,31,98,78,59,45,89,70,82,44,80,50,58,3,50,7,61,29,75,56,24,22,68,67,22,18,12
28-03-2018,88,27,50,88,71,20,54,32,71,29,62,32,67,69,9,51,71,81,50,55,26,92,64,85,42,94,21
29-03-2018,68,0,42,80,44,47,44,76,8,69,88,58,13,50,44,35,65,90,93,67,83,62,35,0,98,38,3
30-03-2018,0,1,32,94,20,47,11,85,7,32,10,59,24,40,28,30,6,3,16,36,83,40,46,90,11,76,47
31-03-2018,39,18,6,4,12,74,2,80,61,57,64,14,83,95,95,70,88,8,86,41,61,46,12,93,23,98,87
01-04-2018,71,97,76,44,91,18,70,11,55,75,76,96,22,56,26,90,96,5,20,95,80,15,79,88,17,29,31
02-04-2018,12,79,83,45,49,85,4,61,82,10,45,55,76,95,68,74,43,40,13,74,41,19,99,37,10,56,42
03-04-2018,46,89,18,74,73,35,54,54,60,24,88,82,62,22,76,93,76,48,7,8,63,3,3,96,8,53,21
04-04-2018,82,9,93,43,17,27,94,74,7,38,8,68,51,67,92,82,96,40,63,13,52,26,55,87,10,86,36
05-04-2018,94,41,0,10,10,67,7,28,84,82,46,46,13,0,50,97,64,77,18,82,35,33,55,64,67,65,58
06-04-2018,9,44,91,67,74,28,10,30,68,85,1,54,81,40,71,96,1,15,69,85,29,97,80,61,97,26,66
07-04-2018,98,3,33,21,22,96,38,28,76,57,28,13,97,52,52,23,8,63,76,40,45,95,18,43,61,47,39
08-04-2018,63,46,28,86,97,89,51,98,45,88,64,16,62,43,84,35,90,68,42,95,44,16,15,59,63,38,1
09-04-2018,23,10,40,14,82,39,50,87,86,2,12,68,29,29,89,1,36,43,81,28,21,41,15,54,57,42,85
10-04-2018,88,8,88,52,21,26,23,78,7,60,29,52,26,85,82,90,22,51,43,72,23,73,19,62,67,39,96
11-04-2018,65,84,97,97,94,0,73,83,41,59,51,81,83,90,63,49,22,16,18,25,49,46,60,31,41,11,90
12-04-2018,18,99,46,10,37,72,15,53,51,15,31,36,44,10,42,76,86,67,43,61,56,76,32,50,8,73,16
13-04-2018,1,98,69,31,24,66,62,47,66,61,91,15,87,85,29,0,7,31,25,1,16,38,53,78,15,12,41
14-04-2018,70,32,72,56,46,28,29,33,2,55,7,89,67,17,48,68,5,79,63,22,47,27,98,95,69,88,61
15-04-2018,52,74,97,13,84,83,88,31,10,84,2,48,52,91,77,51,47,29,57,56,85,32,58,88,89,65,96
16-04-2018,46,58,66,21,20,18,87,77,57,79,65,53,2,40,57,76,55,44,85,41,31,38,39,92,1,91,22
17-04-2018,64,8,86,65,18,55,72,7,29,14,67,22,25,81,24,1,49,2,31,4,16,39,40,83,38,35,30
18-04-2018,22,21,72,21,36,96,17,94,32,55,35,23,60,9,35,86,95,3,38,43,39,34,18,34,82,14,86
19-04-2018,80,76,85,13,44,79,65,58,45,62,63,12,40,34,35,83,87,96,33,92,90,54,13,70,31,41,23
20-04-2018,61,94,38,13,44,43,18,97,21,8,68,10,40,6,22,2,56,10,28,38,12,30,41,77,23,44,37
21-04-2018,66,78,31,45,37,33,75,85,38,56,96,27,67,64,13,80,27,34,82,86,84,43,53,52,30,97,16
22-04-2018,68,77,92,54,8,22,81,19,31,37,49,65,68,49,98,72,21,53,52,51,15,26,11,53,0,68,25
23-04-2018,69,91,40,80,28,25,29,20,18,74,81,85,73,48,63,45,32,73,67,46,77,16,71,99,63,27,77
24-04-2018,45,79,24,31,31,46,70,63,54,94,85,97,92,60,27,24,61,16,59,72,56,44,31,20,11,18,61
25-04-2018,50,32,62,22,42,79,17,8,32,15,40,91,37,15,29,87,94,44,27,37,19,54,62,75,97,59,79
26-04-2018,86,99,76,23,29,25,63,66,23,11,12,51,94,25,46,12,68,67,33,29,13,54,55,32,22,57,96
27-04-2018,30,57,36,89,44,33,91,37,98,83,4,76,22,2,62,98,21,10,16,5,32,84,57,65,32,23,99
28-04-2018,86,60,93,49,77,75,29,86,33,13,51,0,54,66,34,27,36,47,98,10,63,80,31,61,87,71,36
29-04-2018,47,12,90,96,10,90,97,66,70,4,25,44,33,48,98,88,28,7,48,81,57,94,18,7,49,54,25
30-04-2018,14,10,78,71,36,68,71,67,57,15,70,22,55,77,1,49,5,69,93,46,76,46,15,27,73,74,4
01-05-2018,56,84,0,31,53,39,14,23,17,89,5,39,53,40,17,52,39,43,24,42,78,66,49,62,66,78,93
02-05-2018,79,79,34,31,74,39,81,34,52,97,15,88,55,55,71,81,39,78,76,23,10,69,11,33,16,71,38
03-05-2018,2,64,78,31,60,37,89,74,66,88,79,16,22,30,2,25,4,89,42,48,84,0,46,41,60,16,67
04-05-2018,1,67,10,53,3,7,80,4,2,64,31,50,11,18,92,87,9,66,73,33,31,51,39,26,88,65,22
05-05-2018,82,89,79,29,94,59,23,36,57,30,77,39,56,14,77,3,19,1,44,49,26,75,30,82,88,91,32
06-05-2018,38,85,20,82,22,68,25,69,20,77,32,87,74,64,94,60,45,81,12,42,52,67,90,67,9,11,79
07-05-2018,64,22,63,88,82,53,14,96,26,60,55,14,6,57,62,53,61,68,47,25,91,61,26,77,64,16,0
08-05-2018,76,44,3,98,0,24,90,90,61,4,96,6,82,5,28,12,23,28,46,58,40,38,94,42,32,83,86
09-05-2018,60,69,19,98,74,1,87,69,81,11,64,12,52,49,41,1,14,6,2,7,96,12,38,98,89,67,0
10-05-2018,10,68,84,30,6,24,28,31,87,99,21,44,95,89,87,38,18,22,43,56,99,91,33,18,66,11,6
11-05-2018,4,7,92,92,4,96,57,82,84,84,53,52,72,66,92,72,54,92,7,11,30,4,72,62,30,92,57
12-05-2018,81,10,71,4,79,11,98,8,51,79,48,62,27,40,69,93,75,92,31,45,95,46,23,28,87,30,29
13-05-2018,36,49,26,89,79,70,94,79,62,22,87,52,89,62,82,14,81,92,81,45,59,53,17,9,70,69,36
14-05-2018,45,75,39,1,58,56,86,55,75,13,68,56,32,85,40,99,22,93,85,74,61,84,88,16,31,76,95
15-05-2018,16,39,70,62,95,88,66,54,51,66,67,67,77,77,36,18,98,60,2,65,5,29,14,99,73,88,46
16-05-2018,70,91,11,54,82,27,48,14,71,12,8,95,44,88,53,31,11,42,83,57,88,77,13,38,67,39,36
17-05-2018,23,74,45,20,11,74,34,7,92,15,24,0,39,11,18,48,45,84,80,14,41,27,30,46,52,21,63
18-05-2018,40,4,69,99,23,34,78,26,64,84,46,50,22,11,16,92,61,56,84,23,43,27,18,12,37,86,89
19-05-2018,45,55,19,34,90,23,11,78,32,73,14,84,84,40,82,66,61,26,87,88,54,67,1,10,64,46,82
20-05-2018,70,73,5,15,62,40,49,53,64,88,63,49,69,55,80,3,26,40,25,68,29,2,9,77,24,29,4
21-05-2018,11,16,17,1,95,24,58,90,10,25,69,64,21,32,20,64,47,71,58,32,62,64,19,12,23,49,41
22-05-2018,30,24,24,79,85,60,14,93,72,64,34,72,30,16,8,9,36,65,52,91,11,73,11,71,60,76,72
23-05-2018,44,83,24,49,3,24,91,33,87,76,67,51,71,77,16,72,73,66,40,42,72,22,61,82,17,99,94
24-05-2018,76,49,83,18,99,52,1,38,85,41,65,82,48,74,91,42,92,9,31,46,27,46,76,53,43,54,52
25-05-2018,36,94,70,72,96,95,48,52,79,75,37,44,5,44,21,39,45,59,56,21,35,48,44,55,29,84,11
26-05-2018,73,67,8,13,47,62,46,25,84,10,38,38,18,78,49,29,84,34,47,85,65,53,73,37,92,10,64
27-05-2018,8,31,85,34,23,69,77,49,30,54,40,73,17,70,12,80,9,85,25,91,75,15,65,21,68,79,18
28-05-2018,38,80,23,67,62,21,19,64,97,73,54,84,97,62,91,1,91,52,68,6,28,5,71,23,10,86,61
29-05-2018,97,5,19,60,55,5,40,18,59,78,30,50,5,21,46,85,7,97,38,66,90,63,19,74,99,12,80
30-05-2018,63,20,86,72,42,12,9,76,36,81,35,68,26,8,13,79,10,93,19,30,62,11,14,77,40,64,28
31-05-2018,54,91,86,30,5,98,24,82,12,47,68,70,67,12,36,61,37,49,85,21,11,90,25,38,69,24,54
01-06-2018,72,24,21,91,49,12,72,85,21,59,98,18,47,53,16,97,97,2,29,7,22,80,97,14,64,39,69
02-06-2018,85,36,18,11,6,93,2,58,91,12,71,35,73,85,8,47,62,95,60,0,85,25,19,1,56,80,39
03-06-2018,0,39,83,48,54,10,43,74,97,10,82,87,33,78,13,87,40,23,84,14,72,59,40,67,98,16,75
04-06-2018,83,21,52,40,80,8,4,88,31,88,92,76,20,93,63,72,11,31,60,88,67,86,73,10,38,65,42
05-06-2018,85,4,64,54,80,74,97,76,23,32,43,90,0,35,93,28,93,56,19,16,27,80,46,31,47,32,44
06-06-2018,75,97,4,19,19,60,89,51,65,4,20,43,11,28,38,40,67,90,92,59,64,8,93,76,65,82,48
07-06-2018,82,66,30,40,77,14,95,49,89,65,3,18,38,52,84,21,78,89,74,70,59,29,2,64,25,88,12
08-06-2018,38,13,25,46,16,23,77,64,70,80,34,88,25,46,9,48,23,66,24,59,6,61,21,83,17,48,33
09-06-2018,99,72,82,27,36,84,30,88,4,52,28,45,75,91,7,98,71,18,1,17,73,62,87,64,35,48,19
10-06-2018,3,34,66,67,4,96,46,37,74,67,73,17,74,33,67,45,75,89,77,50,90,31,6,80,67,55,22
11-06-2018,54,56,98,18,60,97,52,67,89,28,47,91,34,21,23,83,72,65,51,49,31,94,58,25,36,79,99
12-06-2018,99,78,6,52,75,67,36,88,55,25,6,94,84,80,94,84,14,41,0,54,16,87,62,53,70,1,50
13-06-2018,37,81,79,81,73,76,3,89,66,90,10,82,60,97,8,22,29,92,0,27,78,52,43,97,92,62,23
14-06-2018,43,57,10,30,43,95,34,84,24,4,1,25,44,4,18,72,15,65,71,80,66,56,13,76,90,2,50
15-06-2018,45,80,47,35,17,28,55,84,47,63,26,10,33,83,22,77,52,53,66,88,83,53,51,2,73,39,10
16-06-2018,48,74,20,66,40,98,19,73,69,22,76,92,97,26,24,43,30,89,18,2,89,21,98,16,5,0,14
17-06-2018,64,38,35,54,8,4,64,91,61,16,47,59,78,97,36,39,40,87,88,40,87,73,2,83,39,6,81
18-06-2018,33,97,4,49,49,84,37,47,1,24,80,96,93,24,91,73,81,99,51,70,1,69,40,34,88,53,68
19-06-2018,89,95,7,5,96,4,55,39,37,54,58,99,47,36,90,80,90,3,51,68,9,44,65,71,41,66,27
