,KQ[0],KQ[1],KQ[2],KQ[3],KQ[4],KQ[5],KQ[6],KQ[7],KQ[8],KQ[9],KQ[10],KQ[11],KQ[12],KQ[13],KQ[14],KQ[15],KQ[16],KQ[17],KQ[18],KQ[19],KQ[20],KQ[21],KQ[22],KQ[23],KQ[24],KQ[25],KQ[26]
09-02-2017,66681,73256,64887,21325,31980,36813,28922,31124,20173,40355,4393,8958,4614,2836,8066,7357,4668,9411,7747,4627,191,598,976,51,82,20,40
10-02-2017,39252,8951,72297,46041,97319,64954,49280,2307,79233,18472,6663,9196,6324,1332,8329,6366,9446,642,476,1507,627,474,576,17,12,56,84
11-02-2017,78292,13801,83698,2396,84726,36654,59820,74795,53050,99998,1100,9505,238,3902,3118,4285,8304,4751,7247,7999,402,467,336,85,12,1,79
12-02-2017,94247,48640,77320,5147,16529,77005,4955,15370,97331,99588,7658,2935,3218,859,1271,3025,1552,8094,4241,1336,603,62,92,69,15,29,31
13-02-2017,94939,78568,8171,24784,20987,78984,5219,77842,90910,11598,8847,6032,9692,4834,2753,6003,2352,459,8931,5886,963,358,253,23,37,62,12
14-02-2017,45613,12084,79747,47423,5389,98533,79637,50202,54927,62975,5379,2094,1211,19,2266,2698,33,6191,8177,5727,902,590,492,79,15,59,27
15-02-2017,48219,24698,35507,10848,74890,6906,20347,2091,44435,22634,4787,1138,4441,8836,5104,9219,7286,4202,6708,9785,125,945,161,32,69,17,13
16-02-2017,85543,83995,44127,76627,23927,31073,49305,17649,51458,74769,7331,8437,2091,6513,6928,4761,1673,9754,9817,4945,797,0,277,78,99,92,94
17-02-2017,77038,35172,79042,80758,66177,54303,3195,30527,16934,74233,4851,6785,4651,6283,4866,1230,8252,4012,9934,5239,924,144,973,70,37,96,22
18-02-2017,64476,71615,75087,96439,30210,26332,556,10325,36843,56023,1718,9473,9609,8445,1282,309,9718,4392,3193,3470,379,210,144,99,27,26,61
19-02-2017,13332,41006,49632,90937,79094,80240,20606,66726,36878,47064,846,6160,6199,4082,8014,3300,9460,7754,1554,5907,628,520,674,0,9,97,8
20-02-2017,48532,96338,27482,96744,12640,18281,7931,45948,38461,83063,4553,5780,5866,4914,8668,8842,8806,2529,323,9622,212,443,370,46,21,25,18
21-02-2017,79548,844,89423,33701,17248,40380,2540,14757,44254,7787,6516,3442,4424,9799,6139,6265,1621,1837,1113,5382,666,785,378,15,45,55,81
22-02-2017,45266,36262,53861,46032,91048,90519,75427,64137,76428,93862,9576,4771,6243,8327,7081,9648,2917,7233,4324,7948,26,196,745,83,26,58,85
23-02-2017,44215,28061,68365,46568,55729,3146,10060,70203,65057,86632,1501,9218,2008,5629,132,3389,4944,7259,7862,4234,685,83,719,42,79,90,82
24-02-2017,19659,14695,14008,67102,62830,53218,426,5820,18474,99312,2785,430,6253,3830,7373,9481,1674,6876,8727,9458,854,71,929,99,56,82,88
25-02-2017,87204,40529,35048,35694,52936,78384,72341,98577,62267,9092,6521,427,1227,5340,3594,7925,3075,5696,5637,2379,266,348,312,78,37,36,60
26-02-2017,34623,33897,10033,87662,65112,27099,96255,73965,86347,30777,2131,3964,2199,2037,5273,8124,9088,2929,710,9132,565,891,744,60,22,9,26
27-02-2017,9823,12038,43537,96161,36544,65451,49224,24775,47605,19540,6629,9810,5433,9691,8985,85,4852,3648,9140,826,511,252,295,39,88,57,38
28-02-2017,83098,2523,81706,2377,93551,97426,39937,34792,99033,11732,3668,5885,4165,7697,2729,2777,4938,2990,7723,2338,654,888,740,44,37,1,89
01-03-2017,14824,81052,98437,5793,45191,49191,80326,41223,62298,14841,9719,2336,9712,5428,6427,43,491,7788,1780,6537,405,208,522,29,31,25,11
02-03-2017,90801,99496,41358,95088,53031,828,32377,9695,50749,18215,6706,2293,8428,8888,8355,4101,1516,9101,4650,1273,528,842,446,1,85,81,79
03-03-2017,42654,46946,48339,50992,54463,97805,49097,68947,38824,70216,3337,4102,9254,9212,2125,1630,7782,6866,945,882,725,961,651,82,83,14,35
04-03-2017,32217,67375,34841,93299,6349,59262,91098,88666,18975,81954,1515,5357,2950,4621,4289,6136,3640,1782,465,5578,42,731,13,29,19,5,71
05-03-2017,745,13222,6721,89405,662,67727,79309,60776,33875,79432,584,3092,9119,6126,6287,5387,1785,1474,919,3920,268,301,504,83,77,19,53
06-03-2017,75615,69331,39976,98416,79921,34525,66835,87000,8478,90018,5714,8886,7452,6961,7716,6508,1599,9770,7690,4030,587,107,608,12,55,61,94
07-03-2017,86735,93610,76166,58831,54105,7681,80483,70092,67542,93244,3016,914,8946,4106,1709,3347,423,3778,9519,3252,509,950,805,95,3,97,55
08-03-2017,56949,61766,30684,50794,36852,51268,4625,81001,67938,99885,5198,3148,8521,8841,8208,2292,1883,475,611,6630,138,559,696,79,83,61,43
09-03-2017,207,83225,65462,25059,93663,77252,21311,40866,84834,4436,451,7720,8281,2272,6416,6390,1531,6338,1328,951,635,554,138,77,6,78,61
10-03-2017,8701,54268,64694,21044,39636,94930,58847,21769,42776,61893,24,3347,8477,5401,3235,6215,7312,7250,2469,2525,581,825,901,95,23,5,38
11-03-2017,53838,88971,73531,13624,10480,21033,3839,89553,15735,19447,8265,7482,4711,7517,7718,8815,9822,6412,5585,1376,823,811,557,43,36,61,60
12-03-2017,63995,81153,63018,78611,48864,57410,51037,88185,54544,1610,3889,1842,8356,3896,2746,3575,4538,372,9755,7866,524,523,305,46,93,95,47
13-03-2017,51674,43886,53370,48061,93320,20068,91339,84243,14021,54419,9340,6093,2247,8478,7572,2999,3539,2741,9158,8040,728,265,147,9,66,2,32
14-03-2017,81040,64884,19198,80504,66687,33923,86094,6088,22495,89117,1423,5653,558,2947,8085,8507,3857,5768,1229,7946,55,470,934,56,68,43,33
15-03-2017,98441,83527,7140,69019,62789,85223,17814,2056,49986,90627,8062,2069,6741,7466,3679,8168,8186,7023,2486,6865,797,440,72,9,7,41,11
16-03-2017,33000,27211,69543,30542,94479,86652,83668,17313,68377,4018,3027,8725,1501,4417,3060,7049,7374,2712,5775,4106,815,379,314,13,38,69,54
17-03-2017,72191,63718,72912,91838,37524,54811,37377,57689,11881,52707,9544,6543,1033,3187,5471,4879,1053,2430,8445,1813,957,680,89,39,3,99,63
18-03-2017,28263,65916,83703,20940,28688,65088,23689,33610,5937,76922,6610,7712,796,5519,5718,9243,473,610,6779,934,292,286,138,48,33,60,20
19-03-2017,34365,44341,20834,60921,75701,23662,50466,17180,23834,4315,9888,9328,9063,3717,6887,9933,7862,1764,8755,1087,589,515,13,60,34,45,22
20-03-2017,80860,17186,90948,39949,98412,96947,65814,77809,68009,29967,2059,3110,8103,5768,8183,4631,6561,6823,6922,8485,416,891,678,56,46,73,3
21-03-2017,15998,96694,90108,11196,14230,27886,53194,17669,82077,68695,57,6241,5144,693,9771,1960,9838,2491,8312,8135,160,71,734,49,60,2,12
22-03-2017,70175,9021,50710,8397,29635,51937,3655,39196,16330,95110,898,7278,642,5049,7152,4941,6691,643,2509,1148,920,66,734,95,38,23,34
23-03-2017,6750,54615,30722,78570,7676,5466,79265,64415,49825,89174,1243,9967,1126,1378,5335,3780,4631,7949,3911,4373,560,528,854,72,68,35,81
24-03-2017,80732,33477,33204,14447,92836,64418,68126,38256,25174,13930,2131,9054,9480,1720,5056,3649,1835,9111,4393,2944,118,43,158,7,4,44,42
25-03-2017,17867,98033,56094,67088,74524,25992,49420,22964,30789,79661,4299,2259,4535,5916,5640,2626,9040,7576,7866,4089,101,852,726,70,96,27,34
26-03-2017,93508,2297,54155,39036,91483,73301,61549,88016,11791,29242,2445,2632,9521,7705,8669,8133,4492,1058,9953,4409,374,619,638,12,56,94,87
27-03-2017,13858,4,54377,10573,60524,81199,30040,65471,95704,98733,10,9806,7609,1865,1619,2745,9214,1989,877,6787,207,360,489,69,23,15,53
28-03-2017,92233,72944,13016,99049,18855,2800,55900,58817,20013,11903,2930,3926,8863,9425,7757,6614,9366,1422,4776,2687,220,719,924,45,70,38,55
29-03-2017,18516,28141,35448,89228,44515,20377,28545,58981,5573,53604,8482,640,1667,9127,908,2409,6882,5389,542,6199,105,254,168,53,28,75,39
30-03-2017,98628,33442,93343,24431,58851,39,38265,91214,13825,71804,1733,813,1741,3785,442,2543,8507,9701,3924,7562,914,151,816,11,92,61,74
31-03-2017,57214,25675,88677,72819,49136,99499,77366,24508,41256,17712,4850,6076,4941,8662,6137,183,258,2131,5136,6498,581,346,909,23,73,39,69
01-04-2017,3235,64632,96043,45352,175,41554,35168,90297,96680,80064,8911,7721,1916,4705,8960,4181,310,4439,8722,8712,679,788,27,11,17,91,3
02-04-2017,31270,32376,92554,68227,99428,96690,98162,29174,50686,25605,4655,9646,6619,9177,5421,6672,6343,1321,4879,2708,878,578,465,9,14,62,80
03-04-2017,6143,99550,74513,7903,11293,254,95919,66410,17871,64456,7227,8802,7736,4350,6903,3697,9334,6907,6681,8636,430,325,20,86,89,28,38
04-04-2017,69919,10955,56769,71887,38563,49922,9585,12289,29226,5283,833,351,261,9664,3934,4553,8357,9186,6837,5543,202,584,765,99,41,72,10
05-04-2017,66007,94419,42889,4609,35372,83300,60710,47979,45914,68887,908,5250,9795,4341,9915,1539,5220,898,3822,9265,651,661,879,78,45,44,30
06-04-2017,55708,79948,63367,90852,63197,79012,77626,56843,11525,20904,2939,4367,9840,8750,718,9639,3012,7477,4730,1903,973,574,296,51,84,52,36
07-04-2017,27281,91747,93338,48993,44842,47859,83497,23959,20479,24760,8520,9933,681,2101,5800,4192,3536,4479,5165,6660,317,496,187,63,41,53,4
08-04-2017,99346,83485,87381,57937,53941,45773,73471,75803,27305,90006,2039,6917,2573,6608,7951,5602,5484,9792,9306,7627,603,658,736,25,16,95,45
09-04-2017,23716,2053,29923,896,35634,16713,67065,99317,85749,76499,3400,5372,431,4274,1798,8729,6709,2733,5004,3888,197,310,457,54,65,75,29
10-04-2017,34343,48005,80167,32078,80977,46463,97626,75609,115,11641,4298,6395,1611,8961,1703,8430,5514,1976,322,2609,438,974,11,22,44,6,14
11-04-2017,20459,63703,63101,46966,44000,92623,36979,1958,68958,21783,3395,1815,6246,7797,4522,3119,3602,7923,5026,4098,554,200,214,67,28,51,66
12-04-2017,64924,31562,70553,78600,73175,81560,21988,19344,8419,51925,9620,7710,3734,6234,4745,7731,2738,1946,6625,8888,251,303,352,84,11,54,15
13-04-2017,37311,88349,63059,7116,55496,20586,98255,22454,94793,54574,9568,4893,2366,9309,2110,5556,6881,6352,6575,3616,207,306,258,43,99,73,17
14-04-2017,78123,60370,44123,81141,38761,8184,81840,80471,95452,70706,9904,896,6441,7724,9679,2481,5270,8400,8634,82,97,612,577,42,73,76,98
15-04-2017,88945,18100,19633,3626,93208,24356,99422,1060,22287,71669,5274,9739,9789,3334,7867,9181,784,8106,1744,4178,478,308,244,2,36,20,62
16-04-2017,73309,78527,70411,18706,11675,30554,42848,38141,47279,14608,3401,7052,1373,2350,3266,607,5243,319,9572,3977,533,535,330,40,29,57,82
17-04-2017,45622,10333,97980,99228,95867,56722,99067,25397,47504,7158,8616,6723,7538,9951,2181,4895,5409,3116,2304,3848,724,615,105,3,19,65,21
18-04-2017,3215,42141,28199,40238,30888,80947,91996,45310,91450,81998,7859,6948,8419,867,7094,5800,5863,2263,6224,1689,136,190,997,1,37,87,71
19-04-2017,92086,41681,52862,80061,37227,69989,28943,99834,97152,12844,5505,9743,9038,671,7171,182,76,9717,4360,6653,601,925,203,51,7,44,25
20-04-2017,64829,56685,93870,61618,24233,34184,43393,58282,66831,22367,1087,7887,2940,9730,6319,6838,7081,6697,4557,3799,250,935,157,98,60,40,29
21-04-2017,56407,3730,70471,67187,16589,42781,66998,62359,35111,27530,1098,7086,548,7560,9563,100,4960,4675,7347,5767,282,36,583,91,60,86,71
22-04-2017,59036,8440,87300,98127,23136,17174,15330,14453,96464,41560,2420,4834,9497,2072,785,1761,2942,7512,8411,8962,765,735,320,10,95,73,75
23-04-2017,96705,15260,96183,21653,23955,16946,22116,7318,35457,65978,171,6954,7864,1555,1222,2615,7587,7094,496,9197,63,241,970,4,85,47,13
24-04-2017,80384,94795,39622,41123,19014,80429,62284,88419,41086,30802,7872,4165,3593,5526,6141,1630,7617,7320,4815,3968,319,842,110,36,32,31,9
25-04-2017,57149,1245,34607,43057,5436,33432,43808,99439,6253,36530,4261,8710,3895,6064,513,9256,4855,2973,9473,9012,562,67,730,82,79,45,11
26-04-2017,71071,15944,65027,20026,72319,97382,65363,71786,62057,41358,9568,8637,1321,4273,5518,9009,4121,9715,8848,1319,690,798,519,8,32,69,90
27-04-2017,24363,37495,39103,59626,55295,51653,34318,17096,10350,10442,6957,2679,6363,8909,8125,762,7373,8747,6293,864,526,726,837,98,53,61,41
28-04-2017,26852,99957,1212,84009,27717,7115,21241,42700,19390,62911,6512,1162,3732,1632,777,2235,7327,6098,1010,2416,622,725,217,51,69,23,66
29-04-2017,54621,45168,79790,49952,88360,30891,99629,70422,98040,58497,421,5420,5427,8175,3361,1404,2466,2301,4035,544,272,369,77,95,84,58,38
30-04-2017,13176,69685,5658,20160,60395,61550,89692,83890,85092,31313,3350,5866,7287,661,8046,834,1312,5532,9327,6679,825,120,950,29,83,47,14
01-05-2017,61365,56408,66434,93438,68340,78763,16176,95507,98038,55528,7176,1338,4906,7836,7848,7383,3169,830,6150,4703,157,846,460,96,38,57,37
02-05-2017,42808,19248,89144,56959,8919,11918,15856,48764,77144,40894,3486,6599,2430,3751,8262,7033,3159,5993,6532,2664,984,504,762,23,46,36,83
03-05-2017,99681,57246,11750,39072,63572,83069,58464,51529,45242,50341,4623,1223,4687,2015,4132,1592,6914,5203,2696,6895,120,930,224,71,41,81,32
04-05-2017,18574,29053,82319,2911,45087,19155,25765,99345,59650,45365,1588,7256,4019,8931,6022,891,7066,6131,2487,3234,632,958,41,26,11,99,88
05-05-2017,95129,94246,34792,26463,56566,77820,36515,28204,683,67733,4244,5180,1493,9512,9911,9779,4735,7465,2269,7330,558,21,463,76,32,14,7
06-05-2017,61795,37838,69674,66371,845,75765,98086,12245,22548,11355,1860,5584,7749,8410,6208,1656,1059,9777,9491,6183,585,143,705,27,65,98,92
07-05-2017,26439,86057,77772,43986,18553,38377,58927,70562,19143,92683,3887,8794,8937,1495,6104,4167,4766,5605,6539,3798,681,975,829,20,18,47,27
08-05-2017,51610,76472,85193,8050,90454,70403,65508,91268,38922,23919,7808,7176,4981,904,408,8181,5827,5529,3419,681,890,973,503,18,67,32,4
09-05-2017,97276,18490,63991,89107,21906,74478,99002,99964,93645,96502,5480,6193,5851,4324,8886,8774,3991,6311,8681,5452,639,942,779,9,41,15,73
10-05-2017,56062,90763,95001,34570,31314,1383,15159,80108,44475,11423,5961,92,4512,7487,7067,5752,5614,1601,6305,8662,118,121,686,57,53,82,32
11-05-2017,16161,39870,68431,67685,48526,29521,16628,42795,50325,87337,1571,3844,5718,2477,2680,3726,71,1438,2579,7711,801,799,99,25,58,43,64
12-05-2017,8792,62799,37804,22903,29328,78510,124,91634,39163,5578,4719,3202,8013,7723,5710,4397,7276,1943,8952,4123,702,923,449,92,12,71,95
13-05-2017,58255,20821,68070,1084,68912,20282,52719,48705,81592,9676,326,3896,9853,3507,5653,7148,8608,7022,1683,8019,254,670,933,2,13,97,76
14-05-2017,30587,52515,417,71005,38176,97016,98016,25949,18499,80022,3303,2041,5924,6620,8622,9839,1919,2130,425,7917,493,911,219,44,69,39,34
15-05-2017,95749,95386,35952,86272,89532,68740,1644,82305,19536,58706,3896,6955,1594,1131,9571,2424,2107,2990,7389,1255,258,483,322,29,62,49,44
16-05-2017,99794,3794,5224,95679,63512,16388,91015,24384,81287,93770,3926,7461,1925,2810,9910,1193,5161,7847,7974,371,738,750,694,88,71,9,90
17-05-2017,89370,73044,91392,78850,6858,3361,47744,93298,42624,39990,4773,8133,5864,2201,5540,2870,5563,9150,8172,5631,69,936,829,26,99,13,36
18-05-2017,35236,74548,23357,83721,58993,12639,74328,76510,8724,97274,5541,7539,2487,5535,6979,2775,5332,7431,6271,4145,697,869,680,39,94,84,17
19-05-2017,34080,68405,27402,17148,30510,37193,18985,83066,92922,74707,9135,985,8338,9983,7839,5285,2399,8158,5992,4711,908,530,749,4,76,87,51
20-05-2017,43031,91600,74313,38685,36490,24469,14133,5289,86880,94252,3826,1064,6157,8290,9972,3814,1771,4850,3084,2110,203,375,443,5,45,7,80
21-05-2017,99377,68569,67289,72275,6258,47499,56831,16206,8266,68124,902,3384,4844,1839,5215,2534,5563,2981,763,7748,227,738,584,5,66,22,77
22-05-2017,82752,81454,63146,144,93462,23280,1418,82746,76296,95429,1916,828,9802,2425,4345,7138,6466,1878,1958,2515,131,163,933,27,62,19,30
23-05-2017,62307,4825,46590,55550,18902,26521,26692,5707,48312,21314,7636,7689,4706,1877,8635,4917,4502,1780,9908,5490,194,242,117,21,94,40,81
24-05-2017,31099,1518,28670,86299,79991,20733,87259,28344,74901,5516,9750,8213,2802,9871,934,6364,5180,4270,7924,6609,977,671,638,23,41,67,83
25-05-2017,20369,12726,24512,13248,93976,36952,96482,32584,49607,46493,8009,8438,4929,1383,2677,2389,3382,1437,5181,146,750,269,52,41,78,87,96
26-05-2017,56321,25895,54428,51448,17052,68193,19840,1536,61475,78514,6664,3676,6650,9079,4600,5347,5352,6102,2567,7972,309,35,164,9,59,80,68
27-05-2017,15355,80605,37167,55910,51611,5932,65166,69571,76118,5131,2263,4256,186,9794,7680,9382,554,4247,3845,7383,414,927,661,10,17,62,63
28-05-2017,25467,49874,21942,17808,19172,12795,44513,60911,404,217,3239,1693,6938,6717,7401,3367,6568,8654,8849,1403,543,589,377,82,97,78,53
29-05-2017,28444,62970,27747,83887,19825,9707,9934,84635,60991,42638,2237,8763,9737,1532,7985,5089,3502,4859,6547,4772,481,839,460,70,34,98,22
30-05-2017,59431,62264,19529,91706,42212,52807,68981,39571,64597,92204,1000,8339,10,4054,7981,5617,8195,9506,1720,5192,261,107,351,14,75,25,80
31-05-2017,32266,75201,65642,20982,99542,61205,14090,51854,54038,69587,606,408,7250,1593,7066,382,6379,9729,992,5354,332,662,129,48,84,18,49
01-06-2017,98130,13986,6154,56366,36558,68777,78805,8491,75795,80149,5011,5848,751,8786,400,8009,8507,8993,9774,275,825,696,678,33,23,17,15
02-06-2017,81736,97437,22139,97346,84270,92394,7500,71089,75601,35640,8521,7950,487,5841,6953,287,1777,2358,575,9453,437,814,566,88,8,15,93
03-06-2017,40346,35745,23722,92880,76855,50121,17343,40141,24605,95853,2169,5153,8245,9736,2356,3955,5384,3985,8494,2631,614,214,705,85,8,33,37
04-06-2017,38585,54469,54045,7641,50756,64193,61519,81750,99825,95194,7890,2773,920,5527,3430,7491,331,1017,6988,4110,395,197,694,49,15,16,36
05-06-2017,86420,75341,47810,72805,19478,94678,5349,68688,14307,66833,765,7350,2576,9806,9289,2998,6725,3883,685,3462,75,518,554,35,97,85,71
06-06-2017,29539,92754,56413,83872,25810,35909,5893,74510,63776,4121,9051,2501,7477,5676,411,4,5901,680,754,2104,640,628,423,76,62,37,16
07-06-2017,35870,58684,10480,90593,22998,98712,87938,61348,99680,20394,440,9718,2648,663,9024,2810,2959,1649,4915,6175,862,175,754,76,15,36,78
08-06-2017,29887,94681,33618,87113,95822,39311,36093,43181,28847,53854,9075,8393,8558,2164,7640,5730,1046,573,4241,5061,85,873,767,74,17,94,76
09-06-2017,91192,72245,95044,76236,10434,96009,30321,17229,9735,54498,7384,1730,9115,3018,1193,3180,7438,7503,6950,925,457,807,337,42,77,74,38
10-06-2017,43869,45517,11578,32847,60616,79535,84009,30092,57153,52890,2462,4100,2394,6162,6648,5432,2851,2311,5927,8758,789,942,244,28,48,32,70
11-06-2017,18721,78149,82235,32353,29327,15635,57535,37974,11551,92161,1467,2121,4416,816,6285,3137,9761,7053,6015,9892,4,620,978,87,38,57,85
12-06-2017,83555,71531,24984,9245,83596,25089,80545,49662,2521,38074,1948,1032,582,8432,1741,4052,4076,5823,7701,8683,523,486,591,75,87,73,46
13-06-2017,78061,74783,51037,6657,81606,28536,84094,15439,65733,46534,9965,1419,5491,8502,1381,4498,5742,2350,8923,8738,254,2,87,65,55,57,37
14-06-2017,40909,84829,42821,45194,80601,64206,4182,71606,73646,64748,9856,4675,4639,389,8462,1125,1333,7241,3010,9058,899,366,687,27,70,15,32
15-06-2017,38171,86762,67325,72464,33710,70003,52875,28995,26085,12643,9882,2645,8515,4325,1784,6006,4659,8983,950,1190,796,666,43,25,12,84,79
16-06-2017,5480,81804,40688,11954,91141,61137,5799,90202,1193,68370,5543,5562,4938,8502,7421,1706,9067,3325,3708,9279,184,523,544,35,30,89,57
17-06-2017,18644,47218,48800,34289,82988,79802,4245,33165,35260,11887,8100,9336,173,7546,7997,1263,5622,7776,498,6904,172,952,431,93,64,25,11
18-06-2017,15276,54452,64608,41170,8643,45522,60729,90283,17338,74132,4032,9766,8774,100,4811,2695,3144,3081,1811,4781,668,634,0,50,1,36,51
19-06-2017,83224,63583,33978,8885,99980,49251,36019,15262,79203,43756,7083,9021,968,9948,204,6815,6312,4210,2216,8766,773,588,302,39,86,28,66
20-06-2017,59097,42587,69543,99016,11799,93908,9012,97098,49149,99931,9738,2512,8406,9668,9761,3706,6073,2283,7790,5809,115,346,528,95,6,91,76
21-06-2017,35572,72142,60108,97897,58680,73359,55150,10500,19280,94817,1343,4515,673,7220,3372,634,7507,2249,8919,3093,316,434,683,43,55,35,90
22-06-2017,98378,73134,25193,90750,40428,81108,29096,19893,15659,19772,8236,3218,1264,7504,4621,6981,1172,988,5388,4107,851,538,491,70,69,9,49
23-06-2017,86523,26145,12726,27574,49974,75954,5788,72691,53659,24081,9484,7352,1183,1500,3230,1265,1429,1673,3721,2612,660,13,343,5,59,49,81
24-06-2017,3261,70148,2102,10412,61250,65484,49370,2594,92244,16221,589,7590,1245,7106,1427,2525,9623,501,8190,1044,64,848,673,50,20,21,26
25-06-2017,48396,12360,33762,92463,84119,57111,60611,84509,27110,7886,1590,6647,1662,9012,3161,1174,4862,6422,6711,8494,769,690,973,33,44,94,10
26-06-2017,70727,90840,23935,66577,74949,50020,36741,11415,32662,22149,9154,5182,869,4695,6315,4884,9459,791,7086,8928,932,536,318,54,41,64,52
27-06-2017,40303,88892,85370,18016,15276,51358,38276,306,25464,99749,3964,6871,4822,2094,9468,6223,857,879,8181,428,129,866,745,66,60,55,45
28-06-2017,82194,95769,42126,74640,40621,82427,14207,56410,45707,99193,8628,1762,7489,3273,8696,1082,1261,3600,3906,3854,643,539,255,8,78,68,34
29-06-2017,33512,24902,71034,24619,30353,56543,61856,93619,22827,21114,9529,9260,466,4403,7626,6817,5749,7181,9929,9793,714,808,166,26,36,20,93
30-06-2017,56409,35382,17963,97793,27932,21644,71290,98496,74299,3841,7837,3583,8165,2019,5303,4577,4781,4941,6141,9769,73,555,164,86,19,48,58
01-07-2017,82721,86610,96434,2815,93884,86807,55545,69018,45713,86210,427,4231,506,3877,5704,8038,8385,3826,8635,115,992,481,987,37,24,26,81
02-07-2017,53349,45937,69357,56475,50776,18741,85832,63392,43810,51198,3908,9993,3977,9019,235,7779,6925,4304,1642,3555,538,655,943,71,85,4,60
